Feature,Importance
CustomerID_C18865,0
CustomerID_C18812,0
CustomerID_C18874,0
CustomerID_C18880,0
CustomerID_C1888,0
CustomerID_C18879,0
CustomerID_C18878,0
CustomerID_C18877,0
CustomerID_C18876,0
CustomerID_C18875,0
CustomerID_C18873,0
CustomerID_C18866,0
CustomerID_C18872,0
CustomerID_C18871,0
CustomerID_C18870,0
CustomerID_C1887,0
CustomerID_C18869,0
CustomerID_C18868,0
CustomerID_C18867,0
CustomerID_C18848,0
CustomerID_C18847,0
CustomerID_C18846,0
CustomerID_C18820,0
CustomerID_C18827,0
CustomerID_C18826,0
CustomerID_C18825,0
CustomerID_C18824,0
CustomerID_C18823,0
CustomerID_C18822,0
CustomerID_C18821,0
CustomerID_C1882,0
CustomerID_C18845,0
CustomerID_C18819,0
CustomerID_C18818,0
CustomerID_C18817,0
CustomerID_C18816,0
CustomerID_C18815,0
CustomerID_C18814,0
CustomerID_C18813,0
CustomerID_C18828,0
CustomerID_C18829,0
CustomerID_C1883,0
CustomerID_C18830,0
CustomerID_C18844,0
CustomerID_C18843,0
CustomerID_C18842,0
CustomerID_C18841,0
CustomerID_C18840,0
CustomerID_C1884,0
CustomerID_C18839,0
CustomerID_C18838,0
CustomerID_C18837,0
CustomerID_C18836,0
CustomerID_C18835,0
CustomerID_C18834,0
CustomerID_C18833,0
CustomerID_C18832,0
CustomerID_C18831,0
CustomerID_C18740,0
CustomerID_C1874,0
CustomerID_C18739,0
CustomerID_C18641,0
CustomerID_C18648,0
CustomerID_C18647,0
CustomerID_C18646,0
CustomerID_C18645,0
CustomerID_C18644,0
CustomerID_C18643,0
CustomerID_C18642,0
CustomerID_C18640,0
CustomerID_C1865,0
CustomerID_C1864,0
CustomerID_C18639,0
CustomerID_C18638,0
CustomerID_C18637,0
CustomerID_C18636,0
CustomerID_C18635,0
CustomerID_C18634,0
CustomerID_C18649,0
CustomerID_C18650,0
CustomerID_C18738,0
CustomerID_C1866,0
CustomerID_C18666,0
CustomerID_C18665,0
CustomerID_C18664,0
CustomerID_C18663,0
CustomerID_C18662,0
CustomerID_C18661,0
CustomerID_C18660,0
CustomerID_C18659,0
CustomerID_C18651,0
CustomerID_C18658,0
CustomerID_C18657,0
CustomerID_C18656,0
CustomerID_C18655,0
CustomerID_C18654,0
CustomerID_C18653,0
CustomerID_C18652,0
CustomerID_C18633,0
CustomerID_C18632,0
CustomerID_C18631,0
CustomerID_C18606,0
CustomerID_C18612,0
CustomerID_C18611,0
CustomerID_C18610,0
CustomerID_C1861,0
CustomerID_C18609,0
CustomerID_C18608,0
CustomerID_C18607,0
CustomerID_C18605,0
CustomerID_C18630,0
CustomerID_C18604,0
CustomerID_C18603,0
CustomerID_C18602,0
CustomerID_C18601,0
CustomerID_C18600,0
CustomerID_C1860,0
CustomerID_C18599,0
CustomerID_C18613,0
CustomerID_C18614,0
CustomerID_C18615,0
CustomerID_C18616,0
CustomerID_C1863,0
CustomerID_C18629,0
CustomerID_C18628,0
CustomerID_C18627,0
CustomerID_C18626,0
CustomerID_C18625,0
CustomerID_C18624,0
CustomerID_C18623,0
CustomerID_C18622,0
CustomerID_C18621,0
CustomerID_C18620,0
CustomerID_C1862,0
CustomerID_C18619,0
CustomerID_C18618,0
CustomerID_C18617,0
CustomerID_C18667,0
CustomerID_C18668,0
CustomerID_C18669,0
CustomerID_C18713,0
CustomerID_C1872,0
CustomerID_C18719,0
CustomerID_C18718,0
CustomerID_C18717,0
CustomerID_C18716,0
CustomerID_C18715,0
CustomerID_C18714,0
CustomerID_C18712,0
CustomerID_C18704,0
CustomerID_C18711,0
CustomerID_C18710,0
CustomerID_C1871,0
CustomerID_C18709,0
CustomerID_C18708,0
CustomerID_C18707,0
CustomerID_C18706,0
CustomerID_C18720,0
CustomerID_C18721,0
CustomerID_C18722,0
CustomerID_C18723,0
CustomerID_C18737,0
CustomerID_C18736,0
CustomerID_C18735,0
CustomerID_C18734,0
CustomerID_C18733,0
CustomerID_C18732,0
CustomerID_C18731,0
CustomerID_C18730,0
CustomerID_C1873,0
CustomerID_C18729,0
CustomerID_C18728,0
CustomerID_C18727,0
CustomerID_C18726,0
CustomerID_C18725,0
CustomerID_C18724,0
CustomerID_C18705,0
CustomerID_C18703,0
CustomerID_C1867,0
CustomerID_C18678,0
CustomerID_C18684,0
CustomerID_C18683,0
CustomerID_C18682,0
CustomerID_C18681,0
CustomerID_C18680,0
CustomerID_C1868,0
CustomerID_C18679,0
CustomerID_C18677,0
CustomerID_C18702,0
CustomerID_C18676,0
CustomerID_C18675,0
CustomerID_C18674,0
CustomerID_C18673,0
CustomerID_C18672,0
CustomerID_C18671,0
CustomerID_C18670,0
CustomerID_C18685,0
CustomerID_C18686,0
CustomerID_C18687,0
CustomerID_C18688,0
CustomerID_C18701,0
CustomerID_C18700,0
CustomerID_C1870,0
CustomerID_C18699,0
CustomerID_C18698,0
CustomerID_C18697,0
CustomerID_C18696,0
CustomerID_C18695,0
CustomerID_C18694,0
CustomerID_C18693,0
CustomerID_C18692,0
CustomerID_C18691,0
CustomerID_C18690,0
CustomerID_C1869,0
CustomerID_C18689,0
CustomerID_C19456,0
CustomerID_C19457,0
CustomerID_C19458,0
CustomerID_C2241,0
CustomerID_C2248,0
CustomerID_C2247,0
CustomerID_C2246,0
CustomerID_C2245,0
CustomerID_C2244,0
CustomerID_C2243,0
CustomerID_C2242,0
CustomerID_C2240,0
CustomerID_C2250,0
CustomerID_C2239,0
CustomerID_C2238,0
CustomerID_C2237,0
CustomerID_C2236,0
CustomerID_C2235,0
CustomerID_C2234,0
CustomerID_C2233,0
CustomerID_C2249,0
CustomerID_C2251,0
CustomerID_C2270,0
CustomerID_C2261,0
CustomerID_C2268,0
CustomerID_C2267,0
CustomerID_C2266,0
CustomerID_C2265,0
CustomerID_C2264,0
CustomerID_C2263,0
CustomerID_C2262,0
CustomerID_C2260,0
CustomerID_C2252,0
CustomerID_C2259,0
CustomerID_C2258,0
CustomerID_C2257,0
CustomerID_C2256,0
CustomerID_C2255,0
CustomerID_C2254,0
CustomerID_C2253,0
CustomerID_C2232,0
CustomerID_C2231,0
CustomerID_C2230,0
CustomerID_C2202,0
CustomerID_C2209,0
CustomerID_C2208,0
CustomerID_C2207,0
CustomerID_C2206,0
CustomerID_C2205,0
CustomerID_C2204,0
CustomerID_C2203,0
CustomerID_C2201,0
CustomerID_C2229,0
CustomerID_C2200,0
CustomerID_C2199,0
CustomerID_C2198,0
CustomerID_C2197,0
CustomerID_C2196,0
CustomerID_C2195,0
CustomerID_C2194,0
CustomerID_C2210,0
CustomerID_C2211,0
CustomerID_C2212,0
CustomerID_C2213,0
CustomerID_C2228,0
CustomerID_C2227,0
CustomerID_C2226,0
CustomerID_C2225,0
CustomerID_C2224,0
CustomerID_C2223,0
CustomerID_C2222,0
CustomerID_C2221,0
CustomerID_C2220,0
CustomerID_C2219,0
CustomerID_C2218,0
CustomerID_C2217,0
CustomerID_C2216,0
CustomerID_C2215,0
CustomerID_C2214,0
CustomerID_C2269,0
CustomerID_C2271,0
CustomerID_C2192,0
CustomerID_C2320,0
CustomerID_C2327,0
CustomerID_C2326,0
CustomerID_C2325,0
CustomerID_C2324,0
CustomerID_C2323,0
CustomerID_C2322,0
CustomerID_C2321,0
CustomerID_C2319,0
CustomerID_C2329,0
CustomerID_C2318,0
CustomerID_C2317,0
CustomerID_C2316,0
CustomerID_C2315,0
CustomerID_C2314,0
CustomerID_C2313,0
CustomerID_C2312,0
CustomerID_C2328,0
CustomerID_C2330,0
CustomerID_C2272,0
CustomerID_C2340,0
CustomerID_C2347,0
CustomerID_C2346,0
CustomerID_C2345,0
CustomerID_C2344,0
CustomerID_C2343,0
CustomerID_C2342,0
CustomerID_C2341,0
CustomerID_C2339,0
CustomerID_C2331,0
CustomerID_C2338,0
CustomerID_C2337,0
CustomerID_C2336,0
CustomerID_C2335,0
CustomerID_C2334,0
CustomerID_C2333,0
CustomerID_C2332,0
CustomerID_C2311,0
CustomerID_C2310,0
CustomerID_C2309,0
CustomerID_C2281,0
CustomerID_C2288,0
CustomerID_C2287,0
CustomerID_C2286,0
CustomerID_C2285,0
CustomerID_C2284,0
CustomerID_C2283,0
CustomerID_C2282,0
CustomerID_C2280,0
CustomerID_C2308,0
CustomerID_C2279,0
CustomerID_C2278,0
CustomerID_C2277,0
CustomerID_C2276,0
CustomerID_C2275,0
CustomerID_C2274,0
CustomerID_C2273,0
CustomerID_C2289,0
CustomerID_C2290,0
CustomerID_C2291,0
CustomerID_C2292,0
CustomerID_C2307,0
CustomerID_C2306,0
CustomerID_C2305,0
CustomerID_C2304,0
CustomerID_C2303,0
CustomerID_C2302,0
CustomerID_C2301,0
CustomerID_C2300,0
CustomerID_C2299,0
CustomerID_C2298,0
CustomerID_C2297,0
CustomerID_C2296,0
CustomerID_C2295,0
CustomerID_C2294,0
CustomerID_C2293,0
CustomerID_C2193,0
CustomerID_C2191,0
CustomerID_C2034,0
CustomerID_C2083,0
CustomerID_C2090,0
CustomerID_C2089,0
CustomerID_C2088,0
CustomerID_C2087,0
CustomerID_C2086,0
CustomerID_C2085,0
CustomerID_C2084,0
CustomerID_C2082,0
CustomerID_C2092,0
CustomerID_C2081,0
CustomerID_C2080,0
CustomerID_C2079,0
CustomerID_C2078,0
CustomerID_C2077,0
CustomerID_C2076,0
CustomerID_C2075,0
CustomerID_C2091,0
CustomerID_C2093,0
CustomerID_C2112,0
CustomerID_C2103,0
CustomerID_C2110,0
CustomerID_C2109,0
CustomerID_C2108,0
CustomerID_C2107,0
CustomerID_C2106,0
CustomerID_C2105,0
CustomerID_C2104,0
CustomerID_C2102,0
CustomerID_C2094,0
CustomerID_C2101,0
CustomerID_C2100,0
CustomerID_C2099,0
CustomerID_C2098,0
CustomerID_C2097,0
CustomerID_C2096,0
CustomerID_C2095,0
CustomerID_C2074,0
CustomerID_C2073,0
CustomerID_C2072,0
CustomerID_C2044,0
CustomerID_C2051,0
CustomerID_C2050,0
CustomerID_C2049,0
CustomerID_C2048,0
CustomerID_C2047,0
CustomerID_C2046,0
CustomerID_C2045,0
CustomerID_C2043,0
CustomerID_C2071,0
CustomerID_C2042,0
CustomerID_C2041,0
CustomerID_C2040,0
CustomerID_C2039,0
CustomerID_C2038,0
CustomerID_C2037,0
CustomerID_C2036,0
CustomerID_C2052,0
CustomerID_C2053,0
CustomerID_C2054,0
CustomerID_C2055,0
CustomerID_C2070,0
CustomerID_C2069,0
CustomerID_C2068,0
CustomerID_C2067,0
CustomerID_C2066,0
CustomerID_C2065,0
CustomerID_C2064,0
CustomerID_C2063,0
CustomerID_C2062,0
CustomerID_C2061,0
CustomerID_C2060,0
CustomerID_C2059,0
CustomerID_C2058,0
CustomerID_C2057,0
CustomerID_C2056,0
CustomerID_C2111,0
CustomerID_C2113,0
CustomerID_C2190,0
CustomerID_C2162,0
CustomerID_C2169,0
CustomerID_C2168,0
CustomerID_C2167,0
CustomerID_C2166,0
CustomerID_C2165,0
CustomerID_C2164,0
CustomerID_C2163,0
CustomerID_C2161,0
CustomerID_C2171,0
CustomerID_C2160,0
CustomerID_C2159,0
CustomerID_C2158,0
CustomerID_C2157,0
CustomerID_C2156,0
CustomerID_C2155,0
CustomerID_C2154,0
CustomerID_C2170,0
CustomerID_C2172,0
CustomerID_C2114,0
CustomerID_C2182,0
CustomerID_C2189,0
CustomerID_C2188,0
CustomerID_C2187,0
CustomerID_C2186,0
CustomerID_C2185,0
CustomerID_C2184,0
CustomerID_C2183,0
CustomerID_C2181,0
CustomerID_C2173,0
CustomerID_C2180,0
CustomerID_C2179,0
CustomerID_C2178,0
CustomerID_C2177,0
CustomerID_C2176,0
CustomerID_C2175,0
CustomerID_C2174,0
CustomerID_C2153,0
CustomerID_C2152,0
CustomerID_C2151,0
CustomerID_C2123,0
CustomerID_C2130,0
CustomerID_C2129,0
CustomerID_C2128,0
CustomerID_C2127,0
CustomerID_C2126,0
CustomerID_C2125,0
CustomerID_C2124,0
CustomerID_C2122,0
CustomerID_C2150,0
CustomerID_C2121,0
CustomerID_C2120,0
CustomerID_C2119,0
CustomerID_C2118,0
CustomerID_C2117,0
CustomerID_C2116,0
CustomerID_C2115,0
CustomerID_C2131,0
CustomerID_C2132,0
CustomerID_C2133,0
CustomerID_C2134,0
CustomerID_C2149,0
CustomerID_C2148,0
CustomerID_C2147,0
CustomerID_C2146,0
CustomerID_C2145,0
CustomerID_C2144,0
CustomerID_C2143,0
CustomerID_C2142,0
CustomerID_C2141,0
CustomerID_C2140,0
CustomerID_C2139,0
CustomerID_C2138,0
CustomerID_C2137,0
CustomerID_C2136,0
CustomerID_C2135,0
CustomerID_C2348,0
CustomerID_C2349,0
CustomerID_C2350,0
CustomerID_C2556,0
CustomerID_C2563,0
CustomerID_C2562,0
CustomerID_C2561,0
CustomerID_C2560,0
CustomerID_C2559,0
CustomerID_C2558,0
CustomerID_C2557,0
CustomerID_C2555,0
CustomerID_C2565,0
CustomerID_C2554,0
CustomerID_C2553,0
CustomerID_C2552,0
CustomerID_C2551,0
CustomerID_C2550,0
CustomerID_C2549,0
CustomerID_C2548,0
CustomerID_C2564,0
CustomerID_C2566,0
CustomerID_C2585,0
CustomerID_C2576,0
CustomerID_C2583,0
CustomerID_C2582,0
CustomerID_C2581,0
CustomerID_C2580,0
CustomerID_C2579,0
CustomerID_C2578,0
CustomerID_C2577,0
CustomerID_C2575,0
CustomerID_C2567,0
CustomerID_C2574,0
CustomerID_C2573,0
CustomerID_C2572,0
CustomerID_C2571,0
CustomerID_C2570,0
CustomerID_C2569,0
CustomerID_C2568,0
CustomerID_C2547,0
CustomerID_C2546,0
CustomerID_C2545,0
CustomerID_C2517,0
CustomerID_C2524,0
CustomerID_C2523,0
CustomerID_C2522,0
CustomerID_C2521,0
CustomerID_C2520,0
CustomerID_C2519,0
CustomerID_C2518,0
CustomerID_C2516,0
CustomerID_C2544,0
CustomerID_C2515,0
CustomerID_C2514,0
CustomerID_C2513,0
CustomerID_C2512,0
CustomerID_C2511,0
CustomerID_C2510,0
CustomerID_C2509,0
CustomerID_C2525,0
CustomerID_C2526,0
CustomerID_C2527,0
CustomerID_C2528,0
CustomerID_C2543,0
CustomerID_C2542,0
CustomerID_C2541,0
CustomerID_C2540,0
CustomerID_C2539,0
CustomerID_C2538,0
CustomerID_C2537,0
CustomerID_C2536,0
CustomerID_C2535,0
CustomerID_C2534,0
CustomerID_C2533,0
CustomerID_C2532,0
CustomerID_C2531,0
CustomerID_C2530,0
CustomerID_C2529,0
CustomerID_C2584,0
CustomerID_C2586,0
CustomerID_C2351,0
CustomerID_C2635,0
CustomerID_C2642,0
CustomerID_C2641,0
CustomerID_C2640,0
CustomerID_C2639,0
CustomerID_C2638,0
CustomerID_C2637,0
CustomerID_C2636,0
CustomerID_C2634,0
CustomerID_C2644,0
CustomerID_C2633,0
CustomerID_C2632,0
CustomerID_C2631,0
CustomerID_C2630,0
CustomerID_C2629,0
CustomerID_C2628,0
CustomerID_C2627,0
CustomerID_C5190,0
CustomerID_C2645,0
CustomerID_C2587,0
CustomerID_C2655,0
CustomerID_C2662,0
CustomerID_C2661,0
CustomerID_C2660,0
CustomerID_C2659,0
CustomerID_C2658,0
CustomerID_C2657,0
CustomerID_C2656,0
CustomerID_C2654,0
CustomerID_C2646,0
CustomerID_C2653,0
CustomerID_C2652,0
CustomerID_C2651,0
CustomerID_C2650,0
CustomerID_C2649,0
CustomerID_C2648,0
CustomerID_C2647,0
CustomerID_C2626,0
CustomerID_C2625,0
CustomerID_C2624,0
CustomerID_C2596,0
CustomerID_C2603,0
CustomerID_C2602,0
CustomerID_C2601,0
CustomerID_C2600,0
CustomerID_C2599,0
CustomerID_C2598,0
CustomerID_C2597,0
CustomerID_C2595,0
CustomerID_C2623,0
CustomerID_C2594,0
CustomerID_C2593,0
CustomerID_C2592,0
CustomerID_C2591,0
CustomerID_C2590,0
CustomerID_C2589,0
CustomerID_C2588,0
CustomerID_C2604,0
CustomerID_C2605,0
CustomerID_C2606,0
CustomerID_C2607,0
CustomerID_C2622,0
CustomerID_C2621,0
CustomerID_C2620,0
CustomerID_C2619,0
CustomerID_C2618,0
CustomerID_C2617,0
CustomerID_C2616,0
CustomerID_C2615,0
CustomerID_C2614,0
CustomerID_C2613,0
CustomerID_C2612,0
CustomerID_C2611,0
CustomerID_C2610,0
CustomerID_C2609,0
CustomerID_C2608,0
CustomerID_C2508,0
CustomerID_C2507,0
CustomerID_C2506,0
CustomerID_C2399,0
CustomerID_C2406,0
CustomerID_C2405,0
CustomerID_C2404,0
CustomerID_C2403,0
CustomerID_C2402,0
CustomerID_C2401,0
CustomerID_C2400,0
CustomerID_C2398,0
CustomerID_C2408,0
CustomerID_C2397,0
CustomerID_C2396,0
CustomerID_C2395,0
CustomerID_C2394,0
CustomerID_C2393,0
CustomerID_C2392,0
CustomerID_C2391,0
CustomerID_C2407,0
CustomerID_C2409,0
CustomerID_C2505,0
CustomerID_C2419,0
CustomerID_C2426,0
CustomerID_C2425,0
CustomerID_C2424,0
CustomerID_C2423,0
CustomerID_C2422,0
CustomerID_C2421,0
CustomerID_C2420,0
CustomerID_C2418,0
CustomerID_C2410,0
CustomerID_C2417,0
CustomerID_C2416,0
CustomerID_C2415,0
CustomerID_C2414,0
CustomerID_C2413,0
CustomerID_C2412,0
CustomerID_C2411,0
CustomerID_C2390,0
CustomerID_C2389,0
CustomerID_C2388,0
CustomerID_C2360,0
CustomerID_C2367,0
CustomerID_C2366,0
CustomerID_C2365,0
CustomerID_C2364,0
CustomerID_C2363,0
CustomerID_C2362,0
CustomerID_C2361,0
CustomerID_C2359,0
CustomerID_C2387,0
CustomerID_C2358,0
CustomerID_C2357,0
CustomerID_C2356,0
CustomerID_C2355,0
CustomerID_C2354,0
CustomerID_C2353,0
CustomerID_C2352,0
CustomerID_C2368,0
CustomerID_C2369,0
CustomerID_C2370,0
CustomerID_C2371,0
CustomerID_C2386,0
CustomerID_C2385,0
CustomerID_C2384,0
CustomerID_C2383,0
CustomerID_C2382,0
CustomerID_C2381,0
CustomerID_C2380,0
CustomerID_C2379,0
CustomerID_C2378,0
CustomerID_C2377,0
CustomerID_C2376,0
CustomerID_C2375,0
CustomerID_C2374,0
CustomerID_C2373,0
CustomerID_C2372,0
CustomerID_C2427,0
CustomerID_C2428,0
CustomerID_C2429,0
CustomerID_C2478,0
CustomerID_C2485,0
CustomerID_C2484,0
CustomerID_C2483,0
CustomerID_C2482,0
CustomerID_C2481,0
CustomerID_C2480,0
CustomerID_C2479,0
CustomerID_C2477,0
CustomerID_C2468,0
CustomerID_C2476,0
CustomerID_C2475,0
CustomerID_C2474,0
CustomerID_C2473,0
CustomerID_C2472,0
CustomerID_C2471,0
CustomerID_C2470,0
CustomerID_C2486,0
CustomerID_C2487,0
CustomerID_C2488,0
CustomerID_C2489,0
CustomerID_C2504,0
CustomerID_C2503,0
CustomerID_C2502,0
CustomerID_C2501,0
CustomerID_C2500,0
CustomerID_C2499,0
CustomerID_C2498,0
CustomerID_C2497,0
CustomerID_C2496,0
CustomerID_C2495,0
CustomerID_C2494,0
CustomerID_C2493,0
CustomerID_C2492,0
CustomerID_C2491,0
CustomerID_C2490,0
CustomerID_C2469,0
CustomerID_C2467,0
CustomerID_C2430,0
CustomerID_C2439,0
CustomerID_C2446,0
CustomerID_C2445,0
CustomerID_C2444,0
CustomerID_C2443,0
CustomerID_C2442,0
CustomerID_C2441,0
CustomerID_C2440,0
CustomerID_C2438,0
CustomerID_C2466,0
CustomerID_C2437,0
CustomerID_C2436,0
CustomerID_C2435,0
CustomerID_C2434,0
CustomerID_C2433,0
CustomerID_C2432,0
CustomerID_C2431,0
CustomerID_C2447,0
CustomerID_C2448,0
CustomerID_C2449,0
CustomerID_C2450,0
CustomerID_C2465,0
CustomerID_C2464,0
CustomerID_C2463,0
CustomerID_C2462,0
CustomerID_C2461,0
CustomerID_C2460,0
CustomerID_C2459,0
CustomerID_C2458,0
CustomerID_C2457,0
CustomerID_C2456,0
CustomerID_C2455,0
CustomerID_C2454,0
CustomerID_C2453,0
CustomerID_C2452,0
CustomerID_C2451,0
CustomerID_C2035,0
CustomerID_C2033,0
CustomerID_C19459,0
CustomerID_C19646,0
CustomerID_C19652,0
CustomerID_C19651,0
CustomerID_C19650,0
CustomerID_C1965,0
CustomerID_C19649,0
CustomerID_C19648,0
CustomerID_C19647,0
CustomerID_C19645,0
CustomerID_C19654,0
CustomerID_C19644,0
CustomerID_C19643,0
CustomerID_C19642,0
CustomerID_C19641,0
CustomerID_C19640,0
CustomerID_C1964,0
CustomerID_C19639,0
CustomerID_C19653,0
CustomerID_C19655,0
CustomerID_C19672,0
CustomerID_C19664,0
CustomerID_C19670,0
CustomerID_C1967,0
CustomerID_C19669,0
CustomerID_C19668,0
CustomerID_C19667,0
CustomerID_C19666,0
CustomerID_C19665,0
CustomerID_C19663,0
CustomerID_C19656,0
CustomerID_C19662,0
CustomerID_C19661,0
CustomerID_C19660,0
CustomerID_C1966,0
CustomerID_C19659,0
CustomerID_C19658,0
CustomerID_C19657,0
CustomerID_C19638,0
CustomerID_C19637,0
CustomerID_C19636,0
CustomerID_C19610,0
CustomerID_C19617,0
CustomerID_C19616,0
CustomerID_C19615,0
CustomerID_C19614,0
CustomerID_C19613,0
CustomerID_C19612,0
CustomerID_C19611,0
CustomerID_C1961,0
CustomerID_C19635,0
CustomerID_C19609,0
CustomerID_C19608,0
CustomerID_C19607,0
CustomerID_C19606,0
CustomerID_C19605,0
CustomerID_C19604,0
CustomerID_C19603,0
CustomerID_C19618,0
CustomerID_C19619,0
CustomerID_C1962,0
CustomerID_C19620,0
CustomerID_C19634,0
CustomerID_C19633,0
CustomerID_C19632,0
CustomerID_C19631,0
CustomerID_C19630,0
CustomerID_C1963,0
CustomerID_C19629,0
CustomerID_C19628,0
CustomerID_C19627,0
CustomerID_C19626,0
CustomerID_C19625,0
CustomerID_C19624,0
CustomerID_C19623,0
CustomerID_C19622,0
CustomerID_C19621,0
CustomerID_C19671,0
CustomerID_C19673,0
CustomerID_C19601,0
CustomerID_C19718,0
CustomerID_C19724,0
CustomerID_C19723,0
CustomerID_C19722,0
CustomerID_C19721,0
CustomerID_C19720,0
CustomerID_C1972,0
CustomerID_C19719,0
CustomerID_C19717,0
CustomerID_C19726,0
CustomerID_C19716,0
CustomerID_C19715,0
CustomerID_C19714,0
CustomerID_C19713,0
CustomerID_C19712,0
CustomerID_C19711,0
CustomerID_C19710,0
CustomerID_C19725,0
CustomerID_C19727,0
CustomerID_C19674,0
CustomerID_C19736,0
CustomerID_C19742,0
CustomerID_C19741,0
CustomerID_C19740,0
CustomerID_C1974,0
CustomerID_C19739,0
CustomerID_C19738,0
CustomerID_C19737,0
CustomerID_C19735,0
CustomerID_C19728,0
CustomerID_C19734,0
CustomerID_C19733,0
CustomerID_C19732,0
CustomerID_C19731,0
CustomerID_C19730,0
CustomerID_C1973,0
CustomerID_C19729,0
CustomerID_C1971,0
CustomerID_C19709,0
CustomerID_C19708,0
CustomerID_C19682,0
CustomerID_C19689,0
CustomerID_C19688,0
CustomerID_C19687,0
CustomerID_C19686,0
CustomerID_C19685,0
CustomerID_C19684,0
CustomerID_C19683,0
CustomerID_C19681,0
CustomerID_C19707,0
CustomerID_C19680,0
CustomerID_C1968,0
CustomerID_C19679,0
CustomerID_C19678,0
CustomerID_C19677,0
CustomerID_C19676,0
CustomerID_C19675,0
CustomerID_C1969,0
CustomerID_C19690,0
CustomerID_C19691,0
CustomerID_C19692,0
CustomerID_C19706,0
CustomerID_C19705,0
CustomerID_C19704,0
CustomerID_C19703,0
CustomerID_C19702,0
CustomerID_C19701,0
CustomerID_C19700,0
CustomerID_C1970,0
CustomerID_C19699,0
CustomerID_C19698,0
CustomerID_C19697,0
CustomerID_C19696,0
CustomerID_C19695,0
CustomerID_C19694,0
CustomerID_C19693,0
CustomerID_C19602,0
CustomerID_C19600,0
CustomerID_C2032,0
CustomerID_C19502,0
CustomerID_C19509,0
CustomerID_C19508,0
CustomerID_C19507,0
CustomerID_C19506,0
CustomerID_C19505,0
CustomerID_C19504,0
CustomerID_C19503,0
CustomerID_C19501,0
CustomerID_C19510,0
CustomerID_C19500,0
CustomerID_C1950,0
CustomerID_C19499,0
CustomerID_C19498,0
CustomerID_C19497,0
CustomerID_C19496,0
CustomerID_C19495,0
CustomerID_C1951,0
CustomerID_C19511,0
CustomerID_C19529,0
CustomerID_C19520,0
CustomerID_C19527,0
CustomerID_C19526,0
CustomerID_C19525,0
CustomerID_C19524,0
CustomerID_C19523,0
CustomerID_C19522,0
CustomerID_C19521,0
CustomerID_C1952,0
CustomerID_C19512,0
CustomerID_C19519,0
CustomerID_C19518,0
CustomerID_C19517,0
CustomerID_C19516,0
CustomerID_C19515,0
CustomerID_C19514,0
CustomerID_C19513,0
CustomerID_C19494,0
CustomerID_C19493,0
CustomerID_C19492,0
CustomerID_C19467,0
CustomerID_C19473,0
CustomerID_C19472,0
CustomerID_C19471,0
CustomerID_C19470,0
CustomerID_C1947,0
CustomerID_C19469,0
CustomerID_C19468,0
CustomerID_C19466,0
CustomerID_C19491,0
CustomerID_C19465,0
CustomerID_C19464,0
CustomerID_C19463,0
CustomerID_C19462,0
CustomerID_C19461,0
CustomerID_C19460,0
CustomerID_C1946,0
CustomerID_C19474,0
CustomerID_C19475,0
CustomerID_C19476,0
CustomerID_C19477,0
CustomerID_C19490,0
CustomerID_C1949,0
CustomerID_C19489,0
CustomerID_C19488,0
CustomerID_C19487,0
CustomerID_C19486,0
CustomerID_C19485,0
CustomerID_C19484,0
CustomerID_C19483,0
CustomerID_C19482,0
CustomerID_C19481,0
CustomerID_C19480,0
CustomerID_C1948,0
CustomerID_C19479,0
CustomerID_C19478,0
CustomerID_C19528,0
CustomerID_C1953,0
CustomerID_C1960,0
CustomerID_C19574,0
CustomerID_C19580,0
CustomerID_C1958,0
CustomerID_C19579,0
CustomerID_C19578,0
CustomerID_C19577,0
CustomerID_C19576,0
CustomerID_C19575,0
CustomerID_C19573,0
CustomerID_C19582,0
CustomerID_C19572,0
CustomerID_C19571,0
CustomerID_C19570,0
CustomerID_C1957,0
CustomerID_C19569,0
CustomerID_C19568,0
CustomerID_C19567,0
CustomerID_C19581,0
CustomerID_C19583,0
CustomerID_C19530,0
CustomerID_C19592,0
CustomerID_C19599,0
CustomerID_C19598,0
CustomerID_C19597,0
CustomerID_C19596,0
CustomerID_C19595,0
CustomerID_C19594,0
CustomerID_C19593,0
CustomerID_C19591,0
CustomerID_C19584,0
CustomerID_C19590,0
CustomerID_C1959,0
CustomerID_C19589,0
CustomerID_C19588,0
CustomerID_C19587,0
CustomerID_C19586,0
CustomerID_C19585,0
CustomerID_C19566,0
CustomerID_C19565,0
CustomerID_C19564,0
CustomerID_C19539,0
CustomerID_C19545,0
CustomerID_C19544,0
